smiles,pLogS
C=CC(=O)Nc1ccc(-n2nc3c(=O)[nH]nc(N)c3c2-c2oc3ccc(C)cc3c2C)cc1,4.69897000433602
C=CC(=O)Nc1ccc(-n2nc3c(=O)[nH]nc(N)c3c2-c2oc3ccc(Cl)cc3c2C)cc1,4.69897000433602
N#Cc1cccc(S(=O)(=O)Nc2cccc(-c3ccc(C(=O)c4cc(F)c(F)c(O)c4F)s3)c2)c1,3.69897000433602
N#Cc1ccc(S(=O)(=O)Nc2ccccc2-c2ccc(C(=O)c3cc(F)c(F)c(O)c3F)s2)cc1,3.69897000433602
O=C(c1ccc(-c2ccccc2NS(=O)(=O)c2ccc(Cl)nc2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
N#Cc1ccc(S(=O)(=O)Nc2ccc(-c3ccc(C(=O)c4cc(F)c(F)c(O)c4F)s3)cc2)cc1,3.69897000433602
O=C(c1ccc(-c2ccc(NS(=O)(=O)c3ccc(Cl)nc3)cc2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
N#Cc1ccc(S(=O)(=O)Nc2cc(-c3ccc(C(=O)c4cc(F)c(F)c(O)c4F)s3)c(F)cc2F)cc1,3.69897000433602
O=C(c1ccc(-c2cc(NS(=O)(=O)c3ccc(Cl)nc3)c(F)cc2F)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
O=C(c1ccc(-c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
N#Cc1ccccc1S(=O)(=O)Nc1cccc(-c2ccc(C(=O)c3cc(F)c(F)c(O)c3F)s2)c1,3.69897000433602
N#Cc1ccc(S(=O)(=O)Nc2cccc(-c3ccc(C(=O)c4cc(F)c(F)c(O)c4F)s3)c2)cc1,3.69897000433602
O=C(c1ccc(-c2cccc(NS(=O)(=O)c3ccc(Cl)nc3)c2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
O=C(c1ccc(-c2cccc(NS(=O)(=O)c3cccnc3)c2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
Cn1cnc(S(=O)(=O)Nc2cccc(-c3ccc(C(=O)c4cc(F)c(F)c(O)c4F)s3)c2)c1,3.69897000433602
O=C(c1ccc(-c2cccc(NS(=O)(=O)C3CC3)c2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
CS(=O)(=O)Nc1cccc(-c2ccc(C(=O)c3cc(F)c(F)c(O)c3F)s2)c1,3.69897000433602
O=C(c1ccc(-c2cccc(NS(=O)(=O)c3ccc(F)cc3)c2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
O=C(c1ccc(-c2cc(NS(=O)(=O)c3ccc(F)cc3)c(F)cc2F)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
O=C(c1ccc(-c2cc(F)c(F)c(NS(=O)(=O)c3ccc(F)cc3)c2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
O=C(c1ccc(-c2ccc(F)c(NS(=O)(=O)c3ccc(F)cc3)c2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
Cc1ccc(-c2ccc(C(=O)c3cc(F)c(F)c(O)c3F)s2)cc1NS(=O)(=O)c1ccc(F)cc1,4.0
Cc1c(NS(=O)(=O)c2ccc(F)cc2)cccc1-c1ccc(C(=O)c2cc(F)c(F)c(O)c2F)s1,3.69897000433602
O=C(c1ccc(-c2ccccc2NS(=O)(=O)c2ccc(F)cc2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
COc1cc2c(=O)n(CC3CCCCC3)c3c4cc[nH]c4ncc3c2cc1OC,5.76955107862173
COc1cc2c(=O)n(C3CCN(C)CC3)c3c4cc[nH]c4ncc3c2cc1OC,3.70818731253288
CC[C@H](C(=O)N1CC(C#N)C1)n1c(=O)c2cc(OC)c(OC)cc2c2cnc3[nH]ccc3c21,4.86646109162978
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,4.0
COc1ccc2c(c1)CCN(C)[C@@H]2Cc1ccc(Oc2ccc(C[C@@H]3c4cc(OC)c(OC)cc4CCN3C)cn2)c(OC)c1,4.0
COc1cc2c(cc1OC)[C@@H](Cc1ccc(Oc3ccc(C[C@@H]4c5cc(OC)c(OC)cc5CCN4C)cc3OC)nc1)N(C)CC2,4.0
COc1cc2c(cc1OC)[C@@H](Cc1ccc(OC)c(Oc3cc(C[C@@H]4c5cc(OC)c(OC)cc5CCN4C)ccc3OC)c1)N(C)CC2,4.0
COc1cc2c(cc1OC)[C@@H](Cc1ccc(Oc3cc(C[C@@H]4c5cc(OC)c(OC)cc5CCN4C)ccc3OC)c(OC)c1)N(C)CC2,4.0
COc1cc2c(cc1OC)[C@@H](Cc1ccc(Oc3ccc(C[C@@H]4c5cc(OC)c(OC)cc5CCN4C)cc3OC)c(OC)c1)N(C)CC2,4.0
COCCOc1cc(Cl)cn2nc(-c3cn4nc(OC)sc4n3)cc12,5.54821356447571
COc1nn2cc(-c3cc4ccccn4n3)nc2s1,4.55052160081264
COc1cc(OCc2nc(N3CCOCC3)sc2C)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,7.39794000867204
COc1nn2cc(-c3cc4ccccn4c3)nc2s1,4.64531544604527
COc1cccn2nc(-c3cn4nc(SC)sc4n3)cc12,5.32239304727951
COc1cc(OC)c2cc(-c3cn4nc(OC)sc4n3)nn2c1,6.19382002601611
NCC1(c2cccc(-c3ccnc4[nH]nc(C(F)(F)F)c34)c2)COC1,3.28819277095881
CC(C)c1ccc(-c2cc(CN3CCN(c4ccccn4)CC3)nn2-c2ccc(F)cc2)cc1,5.22184874961636
Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1-c1ccc(F)cc1,6.0
CC(C)c1ccc(-c2cc(CN3CCN(c4ccccn4)CC3)nn2C2CCCCC2)cc1,4.82390874094432
COC1CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(-c3ccc(F)cc3)n2)CC1,3.58838029403677
CC(C)c1ccc(-c2cc(CN3CC[Si](C)(C)CC3)nn2C2CCCCC2)cc1,4.33724216831843
CC(C)c1ccc(-c2cc(CN3CCOCC3)nn2C2CCC2)cc1,3.51570016065321
C[Si]1(C)CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(C3CCCCC3)n2)CC1,4.16115090926274
COC1CCN(Cc2cc(-c3ccc(C(C)C)cc3)n(-c3ccc(F)cc3)n2)CC1,3.81815641205523
C[Si]1(C)CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(-c3ccc(F)cc3)n2)CC1,4.27572413039921
CC(C)c1ccc(-c2cc(CN3CC[Si](C)(C)CC3)nn2-c2ccc(F)cc2)cc1,4.38721614328026
CC(C)c1ccc(-c2cc(CN3CCOCC3)nn2C2CCCCC2)cc1,4.10513034325475
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(Br)nc(N)nc21,5.39794000867204
CCc1nc(N)nc2c1c(-c1ccc3oc(N)nc3c1)nn2C(C)C,4.20760831050175
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)nc(N)nc21,4.05551732784983
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(Cl)nc(N)nc21,5.69897000433602
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,4.08618614761628
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(F)nc(N)nc21,6.0
CCCCn1nc(-c2ccc3oc(N)nc3c2)c2c(C)nc(N)nc21,5.2839966563652
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2cnc(N)nc21,5.79588001734407
CCCCn1nc(-c2ccc3oc(N)nc3c2)c2c(Cl)nc(N)nc21,6.0
Cc1nc(N)nc2c1c(-c1ccc3oc(N)nc3c1)nn2C(C)C,4.13076828026902
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(C(F)(F)F)nc(N)nc21,6.0
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(CO)nc(N)nc21,4.08618614761628
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(=O)[nH]cnc21,5.52287874528034
Cc1nc2c(c(-c3ccc4oc(N)nc4c3)nn2C(C)C)c(=O)[nH]1,5.52287874528034
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(=O)[nH]c(N(C)C)nc21,5.69897000433602
CNc1nc2c(c(-c3ccc4oc(N)nc4c3)nn2C(C)C)c(=O)[nH]1,6.0
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(C#N)nc(N)nc21,6.0
COc1nc(N)nc2c1c(-c1ccc3oc(N)nc3c1)nn2C(C)C,6.0
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(=O)[nH]c(N)nc21,5.03621217265444
COc1cc(N(CC2CC2)c2ccc(Cl)c3ccccc23)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,3.23957751657679
COc1nc(N(CC(C)(C)F)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,2.68193666503724
Cn1c(=O)n(CCCO)c(=O)c2c1nc(Oc1cccc(OC(F)(F)F)c1)n2Cc1ccc(Cl)cc1,7.52287874528034
C[C@H]1COCCN1c1cc(C2(S(=O)(=O)C3CC3)CC2)nc(-c2ccc(NC(=S)NCCO)cc2)n1,4.39794000867204
CC(C)(F)CN1[C@@H]2CCC[C@@]1(c1c(F)cc(/C=C/C(=O)O)cc1F)c1[nH]c3ccccc3c1C2,3.13430394008393
CCN(CC)CCCNc1nc(/C=C/c2ccc(OC)cc2)nc2ccc(Br)cc12,4.01772876696043
CC(C)c1ccc(/C=C/c2nc(NCCN(C)C)c3cc(F)ccc3n2)cc1,5.30102999566398
CN(C)CCNc1nc(/C=C/c2ccc(S(C)(=O)=O)cc2)nc2ccc(Cl)cc12,5.09691001300806
CC(C)c1ccc(/C=C/c2nc(NCCN(C)C)c3cc(Cl)ccc3n2)cc1,4.92081875395237
CN(C)CCCNc1nc(/C=C/c2ccc(F)cc2)nc2ccc(Cl)cc12,4.2518119729938
CC(C)c1ccc(/C=C/c2nc(NCCN(C)C)c3ccccc3n2)cc1,3.96657624451305
CN(C)CCNc1nc(/C=C/c2ccc(F)cc2)nc2ccccc12,5.0
CCN(CC)CCNc1nc(/C=C/c2ccc(C(C)C)cc2)nc2ccc(F)cc12,4.44369749923271
CCN(CC)CCNc1nc(/C=C/c2ccc(S(C)(=O)=O)cc2)nc2ccc(Cl)cc12,4.92081875395237
CSc1ccc(/C=C/c2nc(NCCN(C)C)c3cc(Cl)ccc3n2)cc1,5.09691001300806
CN(C)CCNc1nc(/C=C/c2ccc(S(C)(=O)=O)cc2)nc2ccccc12,3.92445303860747
CN(C)CCCNc1nc(/C=C/c2ccc(S(C)(=O)=O)cc2)nc2ccc(Cl)cc12,4.63827216398241
CSc1ccc(/C=C/c2nc(NCCN(C)C)c3ccccc3n2)cc1,3.93554201077308
CC(C)N(C)Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,5.0
CN(Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)C(C)(C)C,4.65757731917779
COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(CC#N)nc34)CC2)CC1,4.53760200210104
COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C#N)cc34)CC2)CC1,3.88605664769316
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc2c(c1)CN(C(C)=O)CC2,4.50863830616573
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cccc(CN(CC)C(C)=O)c1,4.14266750356873
CCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc2c(c1)CN(C)C(=O)C2,4.21467016498923
CCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc2c(c1)CN(C(C)=O)C2,4.45593195564972
CCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc2c(c1)CN(CC)C(=O)C2(C)C,4.10790539730952
CCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc2c(c1)CCN(C(=O)OC)C2,4.22184874961636
CCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc2c(c1)CN(C(=O)OCC)C2,4.23657200643706
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc2c(c1)CCN(C(C)=O)C2,4.34678748622466
CCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc2c(c1)CCN(C(=O)C1CC1)C2,4.32790214206428
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc2c(c1)CN(C(C)=O)C2,4.52287874528034
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cc(Cn2ccnc2)ccn1,4.35654732351381
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cncc(Cn2ccnc2)c1,4.23657200643706
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccnc(Cn2ccnc2)c1,4.30102999566398
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(OC)c(Cn2ccnc2)c1,4.49485002168009
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(OC(F)(F)F)c(Cn2ccnc2)c1,4.2839966563652
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Br)c(Cn2ccnc2)c1,4.67778070526608
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cc(Cn2ccnc2)ccc1C,4.33724216831843
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cc(C)cc(Cn2ccnc2)c1,4.61978875828839
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(C)c(Cn2ccnc2)c1,4.43179827593301
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cc(F)cc(Cn2ccnc2)c1,4.2839966563652
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cccc(Cn2ccnc2)c1,4.04575749056067
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(F)c(Cn2ccnc2)c1,4.09151498112135
CCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc2c(c1)CCN(C(C)=O)C2,4.11918640771921
COC(=O)C1CCCN1c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,6.52287874528034
COc1ccc(NC(=O)c2ccc(-c3cccc(N4CCOCC4)c3)cc2N)cc1Cl,6.22184874961636
Cc1ccc2[nH]c3c4ccc(-c5cnc(N6CCCN(C)CC6)nc5)cc4ncc3c2c1,4.85387196432176
CN1CCCN(c2ncc(-c3ccc4c(Nc5ccncn5)ccnc4c3)cn2)CC1,3.03151705144606
Cc1cnc(Nc2ccnc3cc(-c4cnc(N5CCCN(C)CC5)nc4)ccc23)cn1,3.18708664335714
CN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,3.00436480540245
CN1C[C@H]2C[C@@H]1CN2c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,3.01772876696043
CN(CCNc1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1)C(=O)OC(C)(C)C,5.52287874528034
CCCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,4.10790539730952
O=S(=O)(c1ccc(-c2ccc3nccc(NCCN4CCCC4)c3c2)cc1)N1CCOCC1,3.06048074738138
CN(C)CCN(C)c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,3.20065945054642
CN1CCN(c2ncc(-c3ccc4c(NCCN5CCCC5)ccnc4c3)cn2)CC1,3.22914798835786
Cc1cnc(Nc2ccnc3cc(-c4cnc(N5CCN(C)CC5)nc4)ccc23)cn1,4.88605664769316
c1cnc(Nc2ccnc3cc(-c4cnc(N5CCCNCC5)nc4)ccc23)cn1,4.27572413039921
CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(Cl)cn5)ccnc4c3)cc2)CC1,5.39794000867204
CN1CCCN(c2ncc(-c3ccc4nccc(Nc5ccncn5)c4c3)cn2)CC1,3.04095860767891
O=S(=O)(c1ccc(-c2ccc3nccc(N[C@@H]4CCCC[C@H]4O)c3c2)cc1)N1CCOCC1,3.85387196432176
CS(=O)CCNc1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,4.95860731484177
CN1CCN(c2ncc(-c3ccc4c(NC5CCC(N(C)C)CC5)ccnc4c3)cn2)CC1,3.18045606445813
COc1ccc(Nc2ccnc3cc(-c4ccc(S(=O)(=O)N5CCCN(C)CC5)cc4)ccc23)cc1Cl,6.52287874528034
COc1ccc(Nc2ccnc3cc(-c4cnc(N5CCCN(C)CC5)nc4)ccc23)cc1Cl,5.22184874961636
COc1ccc(NC(=O)c2ccc(-c3cccc(N4CCOCC4)c3)cc2O)cc1Cl,7.0
COc1ccc(NC(=O)c2ccc(-c3ccc(S(=O)(=O)N4CCN(C)CC4)cc3)cc2O)cc1Cl,5.22184874961636
COc1ccc(NC(=O)c2ccc(-c3cnc(N4CCCN(C)CC4)nc3)cc2O)cc1Cl,5.22184874961636
c1cnc(Nc2ccnc3cc(-c4cnc(N5CCNCC5)nc4)ccc23)cn1,4.35654732351381
O=C(O)C1CCCN1c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,4.3767507096021
O=C(O)CN1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,4.76955107862173
CC(C)(C)OC(=O)N1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,7.0
CN1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,4.35654732351381
CCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,3.09691001300806
Cc1c(-c2cnc(N3CCCNCC3)nc2)ccc2c(Nc3cnccn3)ccnc12,3.33254704711005
CCCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3C)cn2)CC1,3.34678748622466
CCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3C)cn2)CC1,3.23657200643706
Cc1c(-c2cnc(N3CCCN(C)CC3)nc2)ccc2c(Nc3cnccn3)ccnc12,3.06550154875643
Cc1c(-c2cnc(N3CCN(C)CC3)nc2)ccc2c(Nc3cnccn3)ccnc12,5.30102999566398
Cc1cc2c(Nc3cnccn3)ccnc2cc1-c1cnc(N2CCCNCC2)nc1,3.0
CCCN1CCCN(c2ncc(-c3cc4nccc(Nc5cnccn5)c4cc3C)cn2)CC1,3.31875876262441
CCN1CCCN(c2ncc(-c3cc4nccc(Nc5cnccn5)c4cc3C)cn2)CC1,3.10237290870956
CCN1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,4.85387196432176
Cc1cc2c(Nc3cnccn3)ccnc2cc1-c1cnc(N2CCN(C)CC2)nc1,7.69897000433602
C[C@@H]1CNCCN1C(=O)c1ccc(-c2cccc(N3CCOCC3)c2)cc1N,3.02227639471115
COc1ccc(NC(=O)c2cc(F)c(N3CCCN(C)CC3)cc2F)cc1Cl,3.88605664769316
CN1CCCN(c2ncc(-c3ccc4nccc(Nc5cnccn5)c4c3)cn2)CC1,3.00436480540245
O=S(=O)(c1ccc(-c2ccc3nccc(NCC4CCOCC4)c3c2)cc1)N1CCOCC1,4.42021640338319
CN1CCC(Nc2ccnc3ccc(-c4ccc(S(=O)(=O)N5CCOCC5)cc4)cc23)CC1,3.10237290870956
O=S(=O)(c1ccc(-c2ccc3nccc(Nc4ccncn4)c3c2)cc1)N1CCOCC1,5.85387196432176
CS(=O)(=O)N1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,7.22184874961636
CN1CCN(c2ncc(-c3ccc4c(NC5CCOCC5)ccnc4c3)cn2)CC1,3.11918640771921
COc1ccc(NC(=O)c2cc(-c3cccc(N4CCOCC4)c3)ccc2N)cc1Cl,6.09691001300806
O=S(=O)(c1ccc(-c2ccc3nccc(NC4CCOCC4)c3c2)cc1)N1CCOCC1,5.15490195998574
c1cnc(Nc2ccnc3cc(-c4cnc(N5CCOCC5)nc4)ccc23)cn1,6.15490195998574
CN1CCN(c2ncc(-c3ccc4c(N[C@@H]5CCCC[C@H]5O)ccnc4c3)cn2)CC1,3.00877392430751
COc1ccc(NC(=O)c2ccc(-c3cnc(N4CCN(C)CC4)nc3)cc2O)cc1Cl,5.30102999566398
Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5cccc(N6CCOCC6)c5)cc34)cc2Cl)c1,6.0
Cc1cc2c(Nc3cnccn3)ccnc2cc1-c1cnc(N2CCCN(C)CC2)nc1,3.17392519729917
C[C@@H]1CNCCN1C(=O)c1ccc(-c2cnc(N3CCCN(C)CC3)nc2)cc1N,3.03151705144606
O=S(=O)(c1ccc(-c2ccc3nccc(NCCC4CCOCC4)c3c2)cc1)N1CCOCC1,3.69897000433602
O=S(=O)(c1ccc(-c2ccc3nccc(Nc4ncccn4)c3c2)cc1)N1CCOCC1,4.46852108295774
CN1CCN(c2ncc(-c3ccc4c(NCC5CCOCC5)ccnc4c3)cn2)CC1,3.11918640771921
CN1CCCN(c2ncc(-c3ccc4c(c3)ncc3c5ccccc5[nH]c43)cn2)CC1,4.45593195564972
c1cc(-c2ccc3c(c2)ncc2c4ccccc4[nH]c32)cc(N2CCOCC2)c1,7.0
CC12CC3CC(C)(C1)CC(NC(=O)Nc1ccccc1F)(C3)C2,4.18708664335714
CC(NC(=O)Nc1ccccc1F)C12CC3CC(CC(C3)C1)C2,4.25963731050576
O=C(NCC12CC3CC(CC(C3)C1)C2)Nc1ccccc1F,4.18708664335714
O=C(Nc1ccccc1F)NC1C2CC3CC(C2)CC1C3,4.07058107428571
O=C(NC12CC3CC(CC(Cl)(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,3.30102999566398
O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,5.30102999566398
O=C(O)c1ccc(O[C@H]2CC[C@H](N3C(=O)C(=O)N(C4CCCCCC4)C3=O)CC2)cc1,3.55284196865778
O=C1C(=O)N(CCC23CC4CC(CC(C4)C2)C3)C(=O)N1CCCCCCN1C(=O)C(=O)N(CCC23CC4CC(CC(C4)C2)C3)C1=O,2.88605664769316
O=C1C(=O)N(CCC23CC4CC(CC(C4)C2)C3)C(=O)N1CCCCN1C(=O)C(=O)N(CCC23CC4CC(CC(C4)C2)C3)C1=O,3.04575749056068
CCC(CC12CC3CC(CC(C3)C1)C2)N1C(=O)C(=O)N(CCCCCCCCN2C(=O)C(=O)N(C(CC)CC34CC5CC(CC(C5)C3)C4)C2=O)C1=O,4.0
CCC(CC12CC3CC(CC(C3)C1)C2)N1C(=O)C(=O)N(CCCCN2C(=O)C(=O)N(C(CC)CC34CC5CC(CC(C5)C3)C4)C2=O)C1=O,4.04575749056067
O=C1C(=O)N(C23CC4CC(CC(C4)C2)C3)C(=O)N1CCCCCCCCN1C(=O)C(=O)N(C23CC4CC(CC(C4)C2)C3)C1=O,3.95860731484177
O=C1C(=O)N(C23CC4CC(CC(C4)C2)C3)C(=O)N1CCCCCCN1C(=O)C(=O)N(C23CC4CC(CC(C4)C2)C3)C1=O,3.92081875395238
CCC(CC12CC3CC(CC(C3)C1)C2)N1C(=O)C(=O)N(C23CC4CC(C)(CC(C)(C4)C2)C3)C1=O,4.0
O=C(NC12CC3CC(C1)C(=O)C(C3)C2)NC12CC3CC(C1)C(=O)C(C3)C2,2.75696195131371
Cc1cccc(CN2C(=O)c3cc(-c4nc(Nc5ccnn5C)ncc4C)cn3C[C@H]2C)n1,3.31875876262441
Cc1cnc(Nc2ccnn2C)nc1-c1cn2c(n1)C(=O)N(Cc1ccc(F)c(F)c1)CC2,3.55752023093555
Cc1cnc(Nc2ccnn2C)nc1-c1cn2c(n1)C(=O)N(Cc1ccc(F)c(F)c1)[C@@H](C)C2,4.00436480540245
COC[C@H]1Cn2cc(-c3nc(Nc4ccnn4C)ncc3C)cc2C(=O)N1Cc1cccc(C)n1,3.13966199342901
COC[C@H]1Cn2cc(-c3nc(Nc4ccnn4C)ncc3C)nc2C(=O)N1Cc1ccc(F)c(F)c1,3.32975414692588
Cc1cnc(Nc2ccnn2C)nc1-c1cc2n(c1)CCN(Cc1ccc(F)c(F)c1)C2=O,5.15490195998574
Cc1cnc(Nc2ccnn2C)nc1-c1cn2c(n1)C(=O)N(Cc1cccc(Cl)c1)CC2,3.95078197732982
Cc1cnc(Nc2ccnn2C)nc1-c1cc2n(c1)CCN(Cc1cccc(Cl)c1)C2=O,5.69897000433602
COc1ccc(-c2cc(Nc3ccnc(N4CCOCC4)n3)on2)cc1,6.0
O=C1C(=O)N(c2ccccc2F)C(=O)N1CC12CC3CC(CC(C3)C1)C2,3.45593195564972
O=C1C(=O)N(C2C3CC4CC(C3)CC2C4)C(=O)N1c1ccccc1F,3.60205999132796
O=C1C2CC3CC1CC(N1C(=O)C(=O)N(C45CC6CC(C4)C(=O)C(C6)C5)C1=O)(C3)C2,3.82390874094432
CC12CC3CC(C)(C1)CC(N1C(=O)C(=O)N(C4C5CC6CC(C5)CC4C6)C1=O)(C3)C2,4.0
O=C1C(=O)N(c2ccccc2F)C(=O)N1c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,3.60205999132796
CC12CC3CC(C)(C1)CC(N1C(=O)C(=O)N(c4ccccc4F)C1=O)(C3)C2,3.69897000433602
CC(N1C(=O)C(=O)N(c2ccccc2F)C1=O)C12CC3CC(CC(C3)C1)C2,3.04575749056068
O=C(NCCCCCCCCNC(=O)NCCC12CC3CC(CC(C3)C1)C2)NCCC12CC3CC(CC(C3)C1)C2,4.1249387366083
O=C(NCCCCCCNC(=O)NCCC12CC3CC(CC(C3)C1)C2)NCCC12CC3CC(CC(C3)C1)C2,4.09691001300806
O=C(NCCCCNC(=O)NCCC12CC3CC(CC(C3)C1)C2)NCCC12CC3CC(CC(C3)C1)C2,4.0
O=C(NCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,4.52287874528034
O=C(NCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,4.60205999132796
O=C(O)c1ccc(O[C@H]2CC[C@H](N3C(=O)C(=O)N(C45CC6CC(CC(Cl)(C6)C4)C5)C3=O)CC2)cc1,3.60205999132796
O=C(O)c1ccc(O[C@H]2CC[C@H](N3C(=O)C(=O)N(c4ccc(OC(F)(F)F)cc4)C3=O)CC2)cc1,3.67778070526608
O=C1CC(=O)N(C2C3CC4CC(C3)CC2C4)C(=O)N1c1ccccc1F,3.04575749056068
O=C1CC(=O)N(c2ccccc2F)C(=O)N1CC12CC3CC(CC(C3)C1)C2,2.85387196432176
O=C(NCCN(CCNC(=O)NCC12CC3CC(CC(C3)C1)C2)CCNC(=O)NCC12CC3CC(CC(C3)C1)C2)NCC12CC3CC(CC(C3)C1)C2,4.15490195998574
